"ts","ts_end","ts_unix","ts_end_unix","ts_delta","srcip_str","srcip","dstip","ratio","bpf","ppf","dpf"
"2016-10-10 21:29:47","2016-10-10 21:30:45",1476134987000,1476135045000,58000,"221.194.47.208",-574476336,182220873,121,2423,20,1623
"2016-10-10 21:29:47","2016-10-10 21:30:45",1476134987000,1476135045000,58000,"221.194.47.208",-574476336,182220873,132,2255,17,1575
"2016-10-10 21:29:47","2016-10-10 21:30:45",1476134987000,1476135045000,58000,"221.194.47.208",-574476336,182220873,117,2475,21,1635
"2016-10-10 21:29:47","2016-10-10 21:30:45",1476134987000,1476135045000,58000,"221.194.47.208",-574476336,182220873,134,2283,17,1603
"2016-10-10 21:29:47","2016-10-10 21:30:45",1476134987000,1476135045000,58000,"221.194.47.208",-574476336,182220873,134,2283,17,1603
"2016-10-10 21:30:46","2016-10-10 21:31:46",1476135046000,1476135106000,60000,"221.194.47.208",-574476336,182220873,144,2163,15,1563
"2016-10-10 21:30:46","2016-10-10 21:31:46",1476135046000,1476135106000,60000,"221.194.47.208",-574476336,182220873,128,2307,18,1587
"2016-10-10 21:30:46","2016-10-10 21:31:46",1476135046000,1476135106000,60000,"221.194.47.208",-574476336,182220873,144,2163,15,1563
"2016-10-10 22:21:48","2016-10-10 22:22:48",1476138108000,1476138168000,60000,"221.194.47.208",-574476336,182220873,125,2379,19,1619
"2016-10-10 22:21:48","2016-10-10 22:22:48",1476138108000,1476138168000,60000,"221.194.47.208",-574476336,182220873,138,2215,16,1575
"2016-10-10 22:21:48","2016-10-10 22:22:48",1476138108000,1476138168000,60000,"221.194.47.208",-574476336,182220873,117,2475,21,1635
"2016-10-10 22:21:48","2016-10-10 22:22:48",1476138108000,1476138168000,60000,"221.194.47.208",-574476336,182220873,125,2383,19,1623
"2016-10-10 22:21:48","2016-10-10 22:23:48",1476138108000,1476138228000,120000,"221.194.47.208",-574476336,182220873,132,2387,18,1667
"2016-10-10 22:22:48","2016-10-10 22:23:48",1476138168000,1476138228000,60000,"221.194.47.208",-574476336,182220873,133,2267,17,1587
"2016-10-10 22:22:48","2016-10-10 22:23:48",1476138168000,1476138228000,60000,"221.194.47.208",-574476336,182220873,133,2267,17,1587
"2016-10-10 22:22:48","2016-10-10 22:23:48",1476138168000,1476138228000,60000,"221.194.47.208",-574476336,182220873,133,2403,18,1683
"2016-10-10 22:22:48","2016-10-10 22:23:48",1476138168000,1476138228000,60000,"221.194.47.208",-574476336,182220873,133,2267,17,1587
"2016-10-10 22:22:48","2016-10-10 22:24:48",1476138168000,1476138288000,120000,"221.194.47.208",-574476336,182220873,144,2163,15,1563
"2016-10-10 22:22:48","2016-10-10 22:23:48",1476138168000,1476138228000,60000,"221.194.47.208",-574476336,182220873,133,2267,17,1587
"2016-10-10 22:22:48","2016-10-10 22:23:48",1476138168000,1476138228000,60000,"221.194.47.208",-574476336,182220873,133,2267,17,1587
"2016-10-10 22:23:48","2016-10-10 22:25:48",1476138228000,1476138348000,120000,"221.194.47.208",-574476336,182220873,128,2319,18,1599
"2016-10-10 22:23:48","2016-10-10 22:24:48",1476138228000,1476138288000,60000,"221.194.47.208",-574476336,182220873,133,2267,17,1587
"2016-10-10 22:23:48","2016-10-10 22:24:48",1476138228000,1476138288000,60000,"221.194.47.208",-574476336,182220873,129,2455,19,1695
"2016-10-10 22:23:48","2016-10-10 22:24:48",1476138228000,1476138288000,60000,"221.194.47.208",-574476336,182220873,134,2283,17,1603
"2016-10-10 22:23:48","2016-10-10 22:24:48",1476138228000,1476138288000,60000,"221.194.47.208",-574476336,182220873,128,2319,18,1599
"2016-10-10 22:23:48","2016-10-10 22:24:48",1476138228000,1476138288000,60000,"221.194.47.208",-574476336,182220873,134,2283,17,1603
"2016-10-10 22:23:48","2016-10-10 22:24:48",1476138228000,1476138288000,60000,"221.194.47.208",-574476336,182220873,133,2267,17,1587
"2016-10-10 22:24:48","2016-10-10 22:25:48",1476138288000,1476138348000,60000,"221.194.47.208",-574476336,182220873,133,2267,17,1587
"2016-10-10 22:24:48","2016-10-10 22:25:48",1476138288000,1476138348000,60000,"221.194.47.208",-574476336,182220873,125,2383,19,1623
"2016-10-10 22:24:48","2016-10-10 22:25:48",1476138288000,1476138348000,60000,"221.194.47.208",-574476336,182220873,124,2371,19,1611
"2016-10-10 22:24:48","2016-10-10 22:25:48",1476138288000,1476138348000,60000,"221.194.47.208",-574476336,182220873,121,2423,20,1623
"2016-10-10 22:24:48","2016-10-10 22:25:48",1476138288000,1476138348000,60000,"221.194.47.208",-574476336,182220873,133,2267,17,1587
"2016-10-10 22:24:48","2016-10-10 22:25:48",1476138288000,1476138348000,60000,"221.194.47.208",-574476336,182220873,133,2267,17,1587
"2016-10-11 00:58:57","2016-10-11 00:59:55",1476147537000,1476147595000,58000,"221.194.47.208",-574476336,182220873,125,2379,19,1619
"2016-10-11 00:58:57","2016-10-11 00:59:55",1476147537000,1476147595000,58000,"221.194.47.208",-574476336,182220873,133,2267,17,1587
"2016-10-11 00:58:57","2016-10-11 01:00:55",1476147537000,1476147655000,118000,"221.194.47.208",-574476336,182220873,128,2319,18,1599
"2016-10-11 00:58:57","2016-10-11 00:59:55",1476147537000,1476147595000,58000,"221.194.47.208",-574476336,182220873,144,2163,15,1563
"2016-10-11 00:58:57","2016-10-11 00:59:55",1476147537000,1476147595000,58000,"221.194.47.208",-574476336,182220873,132,2387,18,1667
"2016-10-11 00:59:57","2016-10-11 01:00:55",1476147597000,1476147655000,58000,"221.194.47.208",-574476336,182220873,124,2371,19,1611
"2016-10-11 00:59:57","2016-10-11 01:01:55",1476147597000,1476147715000,118000,"221.194.47.208",-574476336,182220873,121,2423,20,1623
"2016-10-11 00:59:57","2016-10-11 01:00:55",1476147597000,1476147655000,58000,"221.194.47.208",-574476336,182220873,133,2267,17,1587
"2016-10-11 00:59:57","2016-10-11 01:00:55",1476147597000,1476147655000,58000,"221.194.47.208",-574476336,182220873,124,2371,19,1611
"2016-10-11 00:59:57","2016-10-11 01:00:55",1476147597000,1476147655000,58000,"221.194.47.208",-574476336,182220873,150,2111,14,1551
"2016-10-11 00:59:57","2016-10-11 01:00:55",1476147597000,1476147655000,58000,"221.194.47.208",-574476336,182220873,133,2267,17,1587
"2016-10-11 00:59:57","2016-10-11 01:00:55",1476147597000,1476147655000,58000,"221.194.47.208",-574476336,182220873,128,2319,18,1599
"2016-10-11 01:00:57","2016-10-11 01:01:55",1476147657000,1476147715000,58000,"221.194.47.208",-574476336,182220873,121,2423,20,1623
"2016-10-11 01:00:57","2016-10-11 01:01:55",1476147657000,1476147715000,58000,"221.194.47.208",-574476336,182220873,133,2267,17,1587
"2016-10-11 01:00:57","2016-10-11 01:02:55",1476147657000,1476147775000,118000,"221.194.47.208",-574476336,182220873,125,2507,20,1707
"2016-10-11 01:00:57","2016-10-11 01:01:55",1476147657000,1476147715000,58000,"221.194.47.208",-574476336,182220873,128,2319,18,1599
"2016-10-11 01:00:57","2016-10-11 01:01:55",1476147657000,1476147715000,58000,"221.194.47.208",-574476336,182220873,133,2267,17,1587
"2016-10-11 01:00:57","2016-10-11 01:01:55",1476147657000,1476147715000,58000,"221.194.47.208",-574476336,182220873,128,2319,18,1599
"2016-10-11 01:01:57","2016-10-11 01:02:55",1476147717000,1476147775000,58000,"221.194.47.208",-574476336,182220873,132,2255,17,1575
"2016-10-11 01:01:57","2016-10-11 01:02:55",1476147717000,1476147775000,58000,"221.194.47.208",-574476336,182220873,133,2539,19,1779
"2016-10-11 01:01:57","2016-10-11 01:02:55",1476147717000,1476147775000,58000,"221.194.47.208",-574476336,182220873,133,2539,19,1779
"2016-10-11 01:01:57","2016-10-11 01:02:55",1476147717000,1476147775000,58000,"221.194.47.208",-574476336,182220873,124,2371,19,1611
"2016-10-11 01:01:57","2016-10-11 01:02:55",1476147717000,1476147775000,58000,"221.194.47.208",-574476336,182220873,133,2267,17,1587
