"ts","ts_end","ts_unix","ts_end_unix","ts_delta","srcip_str","srcport","srcip","conn_dir","dstip","ratio","bpf","ppf","dpf"
"2016-10-10 18:28:00","2016-10-10 18:28:55",1476124080000,1476124135000,55000,"121.18.238.114",48392,2031283826,1,182222626,138,2215,16,1575
"2016-10-10 18:28:56","2016-10-10 18:29:55",1476124136000,1476124195000,59000,"121.18.238.114",50738,2031283826,1,182222626,117,2463,21,1623
"2016-10-10 18:28:56","2016-10-10 18:29:55",1476124136000,1476124195000,59000,"121.18.238.114",40135,2031283826,1,182222626,133,2267,17,1587
"2016-10-10 18:28:56","2016-10-10 18:29:55",1476124136000,1476124195000,59000,"121.18.238.114",40892,2031283826,1,182222626,132,2255,17,1575
"2016-10-10 18:28:56","2016-10-10 18:29:55",1476124136000,1476124195000,59000,"121.18.238.114",44102,2031283826,1,182222626,128,2319,18,1599
"2016-10-10 18:28:56","2016-10-10 18:29:55",1476124136000,1476124195000,59000,"121.18.238.114",42262,2031283826,1,182222626,124,2359,19,1599
"2016-10-10 18:28:56","2016-10-10 18:29:55",1476124136000,1476124195000,59000,"121.18.238.114",33742,2031283826,1,182222626,133,2267,17,1587
"2016-10-10 18:28:56","2016-10-10 18:29:55",1476124136000,1476124195000,59000,"121.18.238.114",48215,2031283826,1,182222626,148,1787,12,1307
"2016-10-10 18:29:56","2016-10-10 18:30:55",1476124196000,1476124255000,59000,"121.18.238.114",34047,2031283826,1,182222626,129,2327,18,1607
"2016-10-10 18:29:56","2016-10-10 18:30:55",1476124196000,1476124255000,59000,"121.18.238.114",48215,2031283826,1,182222626,93,468,5,268
"2016-10-10 18:29:56","2016-10-10 18:30:55",1476124196000,1476124255000,59000,"121.18.238.114",51420,2031283826,1,182222626,124,2359,19,1599
"2016-10-10 18:29:56","2016-10-10 18:31:55",1476124196000,1476124315000,119000,"121.18.238.114",41936,2031283826,1,182222626,133,2267,17,1587
"2016-10-10 18:29:56","2016-10-10 18:30:55",1476124196000,1476124255000,59000,"121.18.238.114",56803,2031283826,1,182222626,133,2267,17,1587
"2016-10-10 18:29:56","2016-10-10 18:30:55",1476124196000,1476124255000,59000,"121.18.238.114",55814,2031283826,1,182222626,132,2255,17,1575
"2016-10-10 18:29:56","2016-10-10 18:30:55",1476124196000,1476124255000,59000,"121.18.238.114",42251,2031283826,1,182222626,124,2359,19,1599
"2016-10-10 18:29:56","2016-10-10 18:30:55",1476124196000,1476124255000,59000,"121.18.238.114",33568,2031283826,1,182222626,133,2267,17,1587
"2016-10-10 18:30:56","2016-10-10 18:31:55",1476124256000,1476124315000,59000,"121.18.238.114",49243,2031283826,1,182222626,132,2255,17,1575
