"ts","ts_end","ts_unix","ts_end_unix","ts_delta","srcip_str","srcip","dstip","ratio","bpf","ppf","dpf"
"2016-10-10 22:24:05","2016-10-10 22:25:04",1476138245000,1476138304000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 22:24:05","2016-10-10 22:26:05",1476138245000,1476138365000,120000,"221.194.47.208",-574476336,182211063,144,2163,15,1563
"2016-10-10 22:24:05","2016-10-10 22:25:04",1476138245000,1476138304000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 22:24:05","2016-10-10 22:25:04",1476138245000,1476138304000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 22:24:05","2016-10-10 22:25:04",1476138245000,1476138304000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 22:25:05","2016-10-10 22:26:05",1476138305000,1476138365000,60000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 23:39:10","2016-10-10 23:40:09",1476142750000,1476142809000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 23:39:10","2016-10-10 23:40:09",1476142750000,1476142809000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 23:39:10","2016-10-10 23:40:09",1476142750000,1476142809000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 23:39:10","2016-10-10 23:40:09",1476142750000,1476142809000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 23:39:10","2016-10-10 23:41:09",1476142750000,1476142869000,119000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 23:39:10","2016-10-10 23:40:09",1476142750000,1476142809000,59000,"221.194.47.208",-574476336,182211063,121,2423,20,1623
"2016-10-10 23:39:10","2016-10-10 23:40:09",1476142750000,1476142809000,59000,"221.194.47.208",-574476336,182211063,132,2255,17,1575
"2016-10-10 23:40:10","2016-10-10 23:42:09",1476142810000,1476142929000,119000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 23:40:10","2016-10-10 23:41:09",1476142810000,1476142869000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 23:40:10","2016-10-10 23:41:09",1476142810000,1476142869000,59000,"221.194.47.208",-574476336,182211063,133,2403,18,1683
"2016-10-10 23:40:10","2016-10-10 23:41:09",1476142810000,1476142869000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 23:40:10","2016-10-10 23:41:09",1476142810000,1476142869000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 23:40:10","2016-10-10 23:41:09",1476142810000,1476142869000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 23:40:10","2016-10-10 23:41:09",1476142810000,1476142869000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 23:41:10","2016-10-10 23:42:09",1476142870000,1476142929000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 23:41:10","2016-10-10 23:42:09",1476142870000,1476142929000,59000,"221.194.47.208",-574476336,182211063,125,2387,19,1627
"2016-10-10 23:41:10","2016-10-10 23:43:09",1476142870000,1476142989000,119000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 23:41:10","2016-10-10 23:42:09",1476142870000,1476142929000,59000,"221.194.47.208",-574476336,182211063,128,2319,18,1599
"2016-10-10 23:41:10","2016-10-10 23:42:09",1476142870000,1476142929000,59000,"221.194.47.208",-574476336,182211063,124,2371,19,1611
"2016-10-10 23:41:10","2016-10-10 23:42:09",1476142870000,1476142929000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 23:41:10","2016-10-10 23:42:09",1476142870000,1476142929000,59000,"221.194.47.208",-574476336,182211063,128,2319,18,1599
"2016-10-10 23:42:10","2016-10-10 23:43:09",1476142930000,1476142989000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 23:42:10","2016-10-10 23:43:09",1476142930000,1476142989000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 23:42:10","2016-10-10 23:43:09",1476142930000,1476142989000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 23:42:10","2016-10-10 23:43:09",1476142930000,1476142989000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-11 04:38:26","2016-10-11 04:39:25",1476160706000,1476160765000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-11 04:38:26","2016-10-11 04:40:25",1476160706000,1476160825000,119000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-11 04:38:26","2016-10-11 04:39:25",1476160706000,1476160765000,59000,"221.194.47.208",-574476336,182211063,144,2163,15,1563
"2016-10-11 04:39:26","2016-10-11 04:40:25",1476160766000,1476160825000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-11 04:39:26","2016-10-11 04:40:25",1476160766000,1476160825000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-11 04:39:26","2016-10-11 04:40:25",1476160766000,1476160825000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-11 04:39:26","2016-10-11 04:41:25",1476160766000,1476160885000,119000,"221.194.47.208",-574476336,182211063,124,2371,19,1611
"2016-10-11 04:39:26","2016-10-11 04:40:25",1476160766000,1476160825000,59000,"221.194.47.208",-574476336,182211063,144,2163,15,1563
"2016-10-11 04:39:26","2016-10-11 04:40:25",1476160766000,1476160825000,59000,"221.194.47.208",-574476336,182211063,144,2163,15,1563
"2016-10-11 04:39:26","2016-10-11 04:40:25",1476160766000,1476160825000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-11 04:40:26","2016-10-11 04:41:25",1476160826000,1476160885000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-11 04:40:26","2016-10-11 04:41:25",1476160826000,1476160885000,59000,"221.194.47.208",-574476336,182211063,134,2283,17,1603
"2016-10-11 04:40:26","2016-10-11 04:41:25",1476160826000,1476160885000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-11 04:40:26","2016-10-11 04:41:25",1476160826000,1476160885000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-11 04:40:26","2016-10-11 04:42:25",1476160826000,1476160945000,119000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-11 04:40:26","2016-10-11 04:41:25",1476160826000,1476160885000,59000,"221.194.47.208",-574476336,182211063,144,2163,15,1563
"2016-10-11 04:40:26","2016-10-11 04:41:25",1476160826000,1476160885000,59000,"221.194.47.208",-574476336,182211063,144,2163,15,1563
"2016-10-11 04:41:26","2016-10-11 04:43:25",1476160886000,1476161005000,119000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-11 04:41:26","2016-10-11 04:42:25",1476160886000,1476160945000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-11 04:41:26","2016-10-11 04:42:25",1476160886000,1476160945000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-11 04:41:26","2016-10-11 04:42:25",1476160886000,1476160945000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-11 04:41:26","2016-10-11 04:42:25",1476160886000,1476160945000,59000,"221.194.47.208",-574476336,182211063,144,2163,15,1563
"2016-10-11 04:41:26","2016-10-11 04:42:25",1476160886000,1476160945000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-11 04:41:26","2016-10-11 04:42:25",1476160886000,1476160945000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-11 04:42:27","2016-10-11 04:43:25",1476160947000,1476161005000,58000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
